fecha,mes,semana,dia_semana,hora,peatones,avg_vel_peatones,child,avg_vel_child,mujer,avg_vel_mujer,hombre,avg_vel_hombre,bicycle,avg_vel_bicycle,motorcycle,avg_vel_motorcycle,autos,avg_vel_autos,car,avg_vel_car,pickup,avg_vel_pickup,van,avg_vel_van,truck,avg_vel_truck,bus,avg_vel_bus
24/08/2021,Agosto,35,martes,10,58,6,1,5,14,6,43,7,24,28,31,46,1435,51,1211,68,142,62,28,67,54,57,35,57
24/08/2021,Agosto,35,martes,11,54,5,2,3,11,5,42,7,22,28,25,44,1390,50,1188,69,130,63,30,63,42,55,21,58
24/08/2021,Agosto,35,martes,12,61,5,0,0,9,8,52,8,7,26,87,63,3309,50,2837,72,267,68,99,66,106,46,58,59
24/08/2021,Agosto,35,martes,13,66,4,0,0,6,5,60,7,3,5,120,52,4556,53,4026,75,324,69,89,67,117,52,57,59
24/08/2021,Agosto,35,martes,14,46,7,0,0,9,7,37,13,24,26,123,50,4721,55,4210,77,296,67,98,67,117,64,69,63
24/08/2021,Agosto,35,martes,15,71,5,0,0,24,6,47,8,9,52,112,52,4317,52,3890,75,247,68,72,65,108,52,72,59
24/08/2021,Agosto,35,martes,16,99,7,3,5,38,7,58,9,26,44,91,59,4599,53,4124,74,333,66,67,64,75,62,82,58
24/08/2021,Agosto,35,martes,17,113,5,0,0,29,7,84,8,15,34,112,50,4990,51,4426,73,324,67,124,64,116,52,86,58
24/08/2021,Agosto,35,martes,18,145,5,0,0,53,7,92,8,70,32,94,42,5691,52,5200,72,352,66,81,65,58,58,96,58
24/08/2021,Agosto,35,martes,19,197,8,3,5,58,10,136,9,73,42,120,59,4982,51,4682,69,218,64,54,68,28,51,96,55
24/08/2021,Agosto,35,martes,20,247,7,8,5,74,5,165,11,32,33,101,52,3621,50,3407,67,146,66,43,63,25,52,68,55
24/08/2021,Agosto,35,martes,21,261,6,23,5,93,6,145,8,13,33,42,41,2340,49,2207,65,94,62,27,61,12,59,55,54
24/08/2021,Agosto,35,martes,22,276,6,12,5,116,6,148,8,31,23,22,45,1406,47,1343,63,43,61,11,63,9,48,36,53
24/08/2021,Agosto,35,martes,23,9,3,0,0,0,0,9,8,0,0,0,0,72,12,72,61,0,0,0,0,0,0,0,0
25/08/2021,Agosto,35,miércoles,5,13,6,0,0,2,5,11,13,4,33,2,30,66,24,60,47,4,45,2,30,0,0,8,45
25/08/2021,Agosto,35,miércoles,6,64,9,0,0,15,12,49,15,24,33,11,35,245,43,233,61,8,59,2,50,2,45,17,54
25/08/2021,Agosto,35,miércoles,7,95,5,0,0,8,5,87,9,72,31,10,45,972,57,916,76,39,72,7,78,10,57,34,57
25/08/2021,Agosto,35,miércoles,8,75,4,0,0,19,6,56,7,43,33,18,59,1191,55,1028,76,120,69,12,71,31,59,37,59
25/08/2021,Agosto,35,miércoles,9,66,6,1,5,21,7,44,6,19,30,23,47,1380,55,1190,77,136,70,21,70,33,57,33,65
25/08/2021,Agosto,35,miércoles,10,28,6,1,5,10,5,17,7,1,35,28,52,1183,52,991,74,124,64,30,70,38,53,30,62
25/08/2021,Agosto,35,miércoles,11,34,6,0,0,9,11,25,7,4,23,25,47,1122,51,941,72,112,66,25,62,44,56,20,64
25/08/2021,Agosto,35,miércoles,12,24,4,0,0,9,6,15,6,3,35,44,60,1264,52,1106,71,95,64,27,69,36,56,20,63
25/08/2021,Agosto,35,miércoles,13,30,6,1,5,9,8,20,6,2,20,64,53,1499,51,1326,72,112,66,23,60,38,57,20,62
25/08/2021,Agosto,35,miércoles,14,14,4,0,0,1,5,13,7,3,35,60,49,1486,51,1317,74,105,61,31,66,33,53,19,60
25/08/2021,Agosto,35,miércoles,15,31,7,2,10,3,5,26,7,4,23,56,54,1441,49,1253,69,112,62,36,57,40,56,24,52
25/08/2021,Agosto,35,miércoles,16,44,5,0,0,8,6,36,8,5,37,39,51,1686,48,1523,69,98,60,24,55,41,54,32,55
25/08/2021,Agosto,35,miércoles,17,52,4,0,0,13,5,39,7,15,24,42,41,1826,52,1639,73,112,67,35,60,40,61,31,53
25/08/2021,Agosto,35,miércoles,18,57,6,1,5,11,6,45,8,22,37,45,47,1858,52,1714,73,106,66,23,68,15,51,31,57
25/08/2021,Agosto,35,miércoles,19,165,7,8,8,50,7,107,8,21,32,83,52,2850,51,2602,71,189,65,41,62,18,58,47,62
25/08/2021,Agosto,35,miércoles,20,140,7,5,5,46,6,89,11,10,27,65,52,2765,50,2620,67,123,65,12,68,10,49,49,54
25/08/2021,Agosto,35,miércoles,21,182,7,31,9,40,7,111,6,2,40,22,44,1476,49,1404,64,56,64,7,55,9,61,31,52
25/08/2021,Agosto,35,miércoles,22,107,9,4,10,13,11,90,7,3,25,27,44,1104,38,1076,62,12,49,9,52,7,25,31,50
25/08/2021,Agosto,35,miércoles,23,6,3,0,0,4,5,2,5,0,0,1,35,94,22,92,64,2,45,0,0,0,0,1,65
26/08/2021,Agosto,35,jueves,5,16,7,0,0,3,5,13,17,0,0,14,32,103,30,99,50,2,35,2,65,0,0,14,49
26/08/2021,Agosto,35,jueves,6,109,11,2,5,12,12,95,18,37,32,26,37,471,41,442,59,16,58,2,40,11,48,33,52
26/08/2021,Agosto,35,jueves,7,222,7,0,0,24,13,198,8,126,33,31,48,1973,56,1841,72,85,75,17,80,30,53,69,58
26/08/2021,Agosto,35,jueves,8,132,8,4,10,38,7,90,8,79,38,30,55,2705,53,2417,74,204,69,41,60,43,60,82,56
26/08/2021,Agosto,35,jueves,9,126,8,4,10,32,6,90,7,23,31,44,45,2722,53,2344,72,257,66,45,67,76,59,69,62
26/08/2021,Agosto,35,jueves,10,37,9,2,15,10,5,25,6,15,36,26,52,2385,52,2005,72,239,64,58,68,83,55,48,65
26/08/2021,Agosto,35,jueves,11,41,4,0,0,12,5,29,7,2,45,30,63,1709,50,1480,71,136,64,35,63,58,53,28,60
26/08/2021,Agosto,35,jueves,12,62,8,4,10,16,8,42,6,4,30,64,45,2542,55,2211,77,224,71,45,71,62,57,36,63
26/08/2021,Agosto,35,jueves,13,36,5,0,0,2,5,34,10,2,25,111,47,2938,56,2562,77,254,68,49,66,73,69,39,63
26/08/2021,Agosto,35,jueves,14,61,4,0,0,12,6,49,6,7,28,82,47,3070,54,2701,79,209,71,60,68,100,53,40,64
26/08/2021,Agosto,35,jueves,15,33,5,0,0,7,8,26,7,4,60,105,55,2999,52,2680,75,184,67,66,67,69,52,49,58
26/08/2021,Agosto,35,jueves,16,39,7,1,5,11,8,27,9,4,33,48,54,1658,50,1482,74,106,64,38,64,32,48,22,59
26/08/2021,Agosto,35,jueves,17,30,6,1,5,8,5,21,7,9,35,50,43,1686,53,1503,75,120,65,42,65,21,58,34,60
26/08/2021,Agosto,35,jueves,18,62,9,2,10,27,7,33,9,6,35,51,46,1868,55,1713,74,103,71,24,70,28,63,33,54
26/08/2021,Agosto,35,jueves,19,189,6,28,5,49,6,112,8,25,41,102,61,2993,53,2823,72,120,70,33,68,17,57,54,57
26/08/2021,Agosto,35,jueves,20,180,9,17,10,56,6,107,9,19,27,49,46,2907,46,2729,66,124,61,28,56,26,48,50,54
26/08/2021,Agosto,35,jueves,21,144,8,5,5,51,6,88,14,27,35,42,40,1642,46,1578,63,48,66,2,45,14,55,39,53
26/08/2021,Agosto,35,jueves,22,59,8,2,5,9,9,48,8,6,53,14,45,1114,47,1079,64,24,62,6,62,5,47,27,54
26/08/2021,Agosto,35,jueves,23,12,3,0,0,8,5,4,5,0,0,0,0,74,36,70,61,2,75,0,0,2,45,1,25
27/08/2021,Agosto,35,viernes,5,12,5,0,0,1,5,11,10,3,35,3,32,64,31,60,49,3,52,1,55,0,0,9,48
27/08/2021,Agosto,35,viernes,6,49,7,0,0,12,7,37,13,8,24,7,38,171,42,157,61,10,54,2,40,2,55,16,53
27/08/2021,Agosto,35,viernes,7,134,7,1,5,23,7,110,7,55,30,13,49,809,52,748,73,39,73,2,65,20,52,39,55
27/08/2021,Agosto,35,viernes,8,49,5,0,0,10,8,39,8,39,31,22,53,1119,53,996,71,69,68,29,68,25,61,41,56
27/08/2021,Agosto,35,viernes,9,32,5,0,0,5,7,27,9,6,35,22,55,1302,52,1107,71,133,66,23,69,39,57,31,59
27/08/2021,Agosto,35,viernes,10,20,9,2,10,3,5,15,13,2,15,35,47,1231,50,1031,70,113,63,33,63,54,53,28,56
27/08/2021,Agosto,35,viernes,11,23,6,0,0,9,9,14,9,3,42,23,45,1252,53,1065,73,108,67,31,69,48,57,20,60
27/08/2021,Agosto,35,viernes,12,19,6,0,0,5,11,14,6,5,29,35,64,1332,52,1161,73,109,64,26,67,36,58,20,66
27/08/2021,Agosto,35,viernes,13,24,6,0,0,4,8,20,9,1,5,66,59,1566,55,1358,76,130,69,39,68,39,60,20,70
27/08/2021,Agosto,35,viernes,14,23,4,0,0,3,5,20,8,3,22,79,56,1587,55,1406,78,108,70,36,69,37,59,18,67
27/08/2021,Agosto,35,viernes,15,22,6,0,0,12,5,10,13,8,40,74,56,1871,51,1673,75,111,64,39,68,48,50,27,61
27/08/2021,Agosto,35,viernes,16,68,6,2,5,22,8,44,7,23,35,91,48,3361,54,2971,74,245,66,71,71,74,60,57,59
27/08/2021,Agosto,35,viernes,17,96,6,1,5,25,7,70,7,36,29,154,46,3608,54,3193,73,278,69,78,69,59,59,54,59
27/08/2021,Agosto,35,viernes,18,100,7,6,7,30,6,64,7,8,35,123,48,3507,55,3195,74,244,68,45,65,23,67,81,59
27/08/2021,Agosto,35,viernes,19,189,7,6,5,54,6,129,9,26,32,184,56,4931,50,4618,72,240,68,42,60,31,49,82,65
27/08/2021,Agosto,35,viernes,20,214,6,3,5,62,5,149,9,6,20,104,49,4796,47,4580,65,156,65,36,57,24,47,63,55
27/08/2021,Agosto,35,viernes,21,190,6,3,5,33,6,154,7,9,41,65,44,3183,47,3064,61,92,58,17,53,10,62,63,46
27/08/2021,Agosto,35,viernes,22,140,7,3,5,55,5,82,11,10,39,32,44,2005,43,1942,63,45,60,5,45,13,46,37,50
27/08/2021,Agosto,35,viernes,23,3,2,0,0,3,5,0,0,1,35,3,38,132,26,130,63,2,65,0,0,0,0,0,0
28/08/2021,Agosto,35,sábado,5,4,2,0,0,0,0,4,5,2,10,3,38,68,34,63,49,4,58,1,65,0,0,6,45
28/08/2021,Agosto,35,sábado,6,42,6,0,0,6,10,36,8,1,45,3,35,142,35,127,60,12,56,0,0,3,58,12,53
28/08/2021,Agosto,35,sábado,7,115,8,0,0,18,13,97,9,48,30,14,49,311,48,272,65,26,57,5,53,8,65,25,54
28/08/2021,Agosto,35,sábado,8,60,6,1,5,20,5,39,8,68,30,13,51,640,49,540,67,69,62,9,56,22,58,32,51
28/08/2021,Agosto,35,sábado,9,44,5,0,0,11,5,33,10,75,35,23,55,909,52,785,68,86,63,10,72,28,58,24,56
28/08/2021,Agosto,35,sábado,10,31,7,0,0,6,8,25,11,24,31,29,50,1023,47,853,68,121,59,17,57,32,49,22,55
28/08/2021,Agosto,35,sábado,11,35,6,3,5,8,6,24,7,25,29,32,46,1191,53,1022,71,121,65,15,72,33,58,17,61
28/08/2021,Agosto,35,sábado,12,30,6,1,5,4,5,25,7,13,27,54,57,1366,55,1202,73,110,66,21,71,33,64,22,58
28/08/2021,Agosto,35,sábado,13,47,6,0,0,17,8,30,9,6,28,102,47,1545,54,1391,75,101,66,28,73,25,59,23,64
28/08/2021,Agosto,35,sábado,14,35,7,1,5,12,9,22,7,3,25,129,47,1438,55,1312,77,90,73,19,71,17,54,29,64
28/08/2021,Agosto,35,sábado,15,39,5,0,0,15,8,24,8,6,27,104,51,1418,55,1272,76,113,71,17,66,16,60,32,59
28/08/2021,Agosto,35,sábado,16,141,6,7,5,41,6,93,7,14,33,124,53,2312,51,2139,76,132,69,20,61,21,47,60,56
28/08/2021,Agosto,35,sábado,17,78,6,3,5,29,7,46,7,24,31,109,47,2143,52,2031,76,88,70,10,65,14,49,57,52
28/08/2021,Agosto,35,sábado,18,77,4,0,0,30,6,47,6,31,24,81,46,2059,47,1972,76,65,67,8,49,14,41,52,49
28/08/2021,Agosto,35,sábado,19,127,7,12,8,37,6,78,8,23,43,151,59,2222,52,2117,73,69,73,15,70,21,43,36,53
28/08/2021,Agosto,35,sábado,20,103,7,2,5,25,5,76,10,7,34,65,60,2051,50,1959,67,68,67,14,66,10,50,35,50
28/08/2021,Agosto,35,sábado,21,135,6,2,5,36,7,97,7,5,49,53,44,1857,45,1792,61,45,57,12,60,8,46,33,47
28/08/2021,Agosto,35,sábado,22,109,6,2,5,15,6,92,6,9,47,30,50,1178,45,1139,61,27,59,4,58,8,48,19,53
28/08/2021,Agosto,35,sábado,23,8,3,0,0,2,5,6,5,0,0,1,35,109,22,107,55,2,55,0,0,0,0,2,45
29/08/2021,Agosto,35,domingo,5,8,5,1,5,2,5,5,5,0,0,1,55,69,47,63,53,4,40,1,65,1,75,0,0
29/08/2021,Agosto,35,domingo,6,16,4,0,0,0,0,16,11,3,25,3,25,100,43,93,57,5,67,1,55,1,35,3,42
29/08/2021,Agosto,35,domingo,7,45,9,2,10,3,8,40,9,16,26,6,38,165,42,150,57,10,51,2,65,3,38,12,52
29/08/2021,Agosto,35,domingo,8,39,6,0,0,11,9,28,10,59,27,16,48,206,39,183,56,14,51,3,42,6,47,14,53
29/08/2021,Agosto,35,domingo,9,68,7,3,5,14,9,51,8,89,24,14,43,284,46,250,61,23,52,7,46,4,70,13,50
29/08/2021,Agosto,35,domingo,10,80,9,5,11,28,8,47,7,141,19,25,40,358,47,332,63,17,57,6,52,3,62,12,54
29/08/2021,Agosto,35,domingo,11,42,7,1,5,15,6,26,8,140,18,32,43,411,47,373,61,30,57,3,62,5,55,11,57
29/08/2021,Agosto,35,domingo,12,69,6,6,5,29,6,34,7,83,20,39,45,550,38,519,54,24,48,4,58,3,32,14,44
29/08/2021,Agosto,35,domingo,13,30,5,0,0,5,5,25,9,23,25,72,47,823,49,760,70,52,61,5,59,6,55,15,56
29/08/2021,Agosto,35,domingo,14,37,6,8,5,5,5,24,7,5,11,108,47,912,56,864,74,38,71,6,83,4,53,11,52
29/08/2021,Agosto,35,domingo,15,37,6,4,8,5,5,28,5,13,38,125,50,1016,49,944,73,50,66,13,49,9,55,20,52
29/08/2021,Agosto,35,domingo,16,26,4,0,0,11,5,15,6,5,41,63,66,1018,54,961,74,46,68,4,73,7,58,15,53
29/08/2021,Agosto,35,domingo,17,34,5,3,5,14,6,17,6,0,0,42,54,889,52,837,74,44,68,5,67,3,48,17,50
29/08/2021,Agosto,35,domingo,18,55,6,8,5,20,7,27,6,5,31,61,47,960,50,923,76,34,69,2,70,1,35,18,50
29/08/2021,Agosto,35,domingo,19,56,6,1,5,12,5,43,8,18,37,120,60,1552,50,1475,73,57,65,5,69,15,43,30,54
29/08/2021,Agosto,35,domingo,20,96,7,4,5,28,6,64,10,11,49,76,60,1703,51,1647,64,38,67,13,54,5,69,32,44
29/08/2021,Agosto,35,domingo,21,124,6,7,5,23,5,94,7,6,45,40,49,1220,51,1187,64,24,69,1,65,8,59,24,53
29/08/2021,Agosto,35,domingo,22,40,6,2,5,10,5,28,8,4,30,16,44,715,31,701,64,13,66,1,25,0,0,22,52
29/08/2021,Agosto,35,domingo,23,13,3,0,0,1,5,12,5,0,0,1,55,49,21,48,61,1,45,0,0,0,0,0,0
30/08/2021,Agosto,36,lunes,5,7,5,0,0,2,5,5,9,1,45,0,0,50,18,49,47,0,0,0,0,1,45,12,47
30/08/2021,Agosto,36,lunes,6,38,6,1,5,6,5,31,8,5,27,5,53,289,41,275,61,8,56,2,40,4,50,11,52
30/08/2021,Agosto,36,lunes,7,104,5,0,0,13,7,91,8,13,30,10,44,1305,53,1236,72,47,70,5,59,17,66,38,54
30/08/2021,Agosto,36,lunes,8,71,6,1,5,30,5,40,8,15,30,15,57,1740,55,1576,75,116,72,19,70,29,59,37,65
30/08/2021,Agosto,36,lunes,9,43,6,2,5,11,8,30,6,9,42,23,56,1740,54,1542,73,139,66,18,69,41,61,35,62
30/08/2021,Agosto,36,lunes,10,13,5,0,0,2,10,11,6,2,25,13,71,1350,55,1158,80,135,68,26,67,31,61,28,66
30/08/2021,Agosto,36,lunes,11,27,4,0,0,10,6,17,6,0,0,25,50,1403,55,1239,77,95,70,25,74,44,53,18,63
30/08/2021,Agosto,36,lunes,12,29,6,1,5,11,6,17,7,1,25,38,66,1311,53,1142,74,102,69,29,68,38,54,24,63
30/08/2021,Agosto,36,lunes,13,31,4,0,0,6,5,25,7,2,30,29,57,1412,56,1234,77,110,72,32,68,36,62,17,64
30/08/2021,Agosto,36,lunes,14,42,7,1,5,14,6,27,11,2,25,41,48,1536,55,1333,79,130,69,27,67,46,61,22,61
30/08/2021,Agosto,36,lunes,15,31,4,0,0,15,6,16,8,6,42,76,58,2057,53,1800,77,127,68,52,64,78,56,30,63
30/08/2021,Agosto,36,lunes,16,88,6,2,5,32,6,54,8,9,33,56,60,3108,52,2710,76,224,65,70,68,104,52,58,55
30/08/2021,Agosto,36,lunes,17,103,7,9,7,27,8,67,6,18,18,84,49,3403,54,3037,76,259,70,56,62,51,62,49,57
30/08/2021,Agosto,36,lunes,18,127,7,1,5,36,8,90,7,8,23,112,46,3565,55,3271,76,205,71,61,69,28,60,62,59
30/08/2021,Agosto,36,lunes,19,155,7,8,5,37,8,110,9,15,42,70,53,3429,55,3211,74,157,69,37,70,24,62,61,63
30/08/2021,Agosto,36,lunes,20,185,6,8,5,60,6,117,7,8,26,31,47,2328,50,2202,65,86,66,23,64,17,56,55,52
30/08/2021,Agosto,36,lunes,21,75,7,4,8,32,5,39,9,5,49,20,48,1449,46,1402,63,35,57,7,62,5,47,42,50
30/08/2021,Agosto,36,lunes,22,96,4,0,0,34,6,62,8,2,20,14,41,845,50,820,64,15,66,7,54,3,65,24,54
30/08/2021,Agosto,36,lunes,23,20,3,0,0,5,5,15,5,0,0,0,0,55,34,53,62,2,110,0,0,0,0,2,65
31/08/2021,Agosto,36,martes,5,16,7,0,0,3,10,13,11,3,14,5,38,70,26,66,46,4,52,1,24,0,6,12,40
31/08/2021,Agosto,36,martes,6,80,7,0,1,12,7,68,12,23,34,16,35,317,41,293,60,16,58,3,38,6,51,20,51
31/08/2021,Agosto,36,martes,7,173,8,2,5,21,10,151,9,75,31,18,46,1154,48,1065,67,64,64,10,52,15,54,50,55
31/08/2021,Agosto,36,martes,8,108,7,1,4,26,9,81,8,61,32,26,53,1679,50,1468,68,146,64,29,63,36,55,53,54
31/08/2021,Agosto,36,martes,9,59,5,1,1,13,6,45,7,27,30,29,47,1628,50,1386,69,166,64,26,63,50,56,40,58
31/08/2021,Agosto,36,martes,10,58,6,1,5,14,6,43,7,24,28,31,46,1435,51,1211,68,142,62,28,67,54,57,35,57
31/08/2021,Agosto,36,martes,11,54,5,2,3,11,5,42,7,22,28,25,44,1390,50,1188,69,130,63,30,63,42,55,21,58
31/08/2021,Agosto,36,martes,12,55,4,0,1,11,5,44,6,24,21,40,44,1775,41,1522,56,152,52,44,52,57,44,29,47
31/08/2021,Agosto,36,martes,13,46,4,0,0,12,6,34,7,3,26,77,50,2486,52,2183,71,198,65,48,63,57,58,34,63
31/08/2021,Agosto,36,martes,14,39,5,0,1,8,7,30,6,6,33,101,46,2612,52,2308,74,181,67,54,63,69,56,37,61
31/08/2021,Agosto,36,martes,15,47,5,0,1,16,7,31,8,4,23,74,49,2442,50,2124,71,195,62,55,62,68,52,45,58
31/08/2021,Agosto,36,martes,16,80,5,2,2,24,7,54,7,8,32,61,54,2555,49,2261,68,188,61,56,61,51,55,44,56
31/08/2021,Agosto,36,martes,17,104,7,2,5,22,7,80,8,15,21,63,44,2893,47,2554,67,236,60,58,58,45,50,43,59
31/08/2021,Agosto,36,martes,18,140,6,2,5,48,6,90,7,19,32,73,46,3127,51,2836,71,228,64,43,66,21,56,62,58
31/08/2021,Agosto,36,martes,19,142,6,5,6,47,6,90,8,24,32,89,55,2785,50,2596,70,143,67,27,62,18,49,56,58
31/08/2021,Agosto,36,martes,20,144,6,2,3,51,6,91,9,14,37,55,51,1924,45,1813,65,82,64,20,61,10,37,41,52
31/08/2021,Agosto,36,martes,21,114,6,2,3,38,6,74,8,8,30,22,43,1174,47,1116,61,43,61,9,63,7,49,33,53
31/08/2021,Agosto,36,martes,22,81,5,1,3,24,6,56,7,3,24,17,42,689,44,658,62,23,61,4,55,5,41,22,50
31/08/2021,Agosto,36,martes,23,6,3,0,0,4,3,2,4,0,0,0,8,51,18,50,63,0,12,0,13,0,0,1,18
01/09/2021,Agosto,36,miércoles,5,12,4,0,0,0,0,12,11,1,15,3,25,59,21,56,51,3,52,0,0,0,0,9,51
01/09/2021,Agosto,36,miércoles,6,57,6,0,0,14,7,43,12,9,26,7,35,252,47,236,64,12,52,2,55,2,65,15,56
01/09/2021,Agosto,36,miércoles,7,94,6,0,0,14,8,80,9,31,32,10,42,1461,53,1376,72,61,70,9,67,15,58,39,53
01/09/2021,Agosto,36,miércoles,8,50,4,0,0,25,6,25,7,33,36,18,57,1415,55,1261,74,112,69,21,75,21,56,38,56
01/09/2021,Agosto,36,miércoles,9,36,4,0,0,12,6,24,6,17,30,21,52,1529,53,1309,74,133,68,29,65,58,58,35,64
01/09/2021,Agosto,36,miércoles,10,26,4,0,0,8,5,18,7,9,29,21,47,1660,52,1438,71,130,64,38,67,54,58,30,62
01/09/2021,Agosto,36,miércoles,11,22,6,0,0,10,9,12,8,2,25,24,45,1960,51,1752,74,133,67,36,67,39,49,19,66
01/09/2021,Agosto,36,miércoles,12,8,6,0,0,2,10,6,7,7,34,28,69,1487,54,1315,75,98,67,29,69,45,57,22,59
01/09/2021,Agosto,36,miércoles,13,46,4,0,0,8,5,38,8,6,28,40,57,1748,55,1525,76,128,71,44,73,51,57,18,63
01/09/2021,Agosto,36,miércoles,14,25,5,0,0,5,5,20,9,3,45,61,47,1944,55,1752,78,121,71,32,67,39,59,20,67
01/09/2021,Agosto,36,miércoles,15,26,7,1,5,17,7,8,9,1,35,61,51,1748,55,1551,77,103,69,33,68,61,61,25,63
01/09/2021,Agosto,36,miércoles,16,36,6,1,5,19,7,16,7,9,45,52,51,1792,53,1605,73,115,67,33,68,39,57,29,58
01/09/2021,Agosto,36,miércoles,17,29,4,0,0,7,5,22,6,10,33,45,44,1877,55,1690,74,117,69,38,71,32,59,28,56
01/09/2021,Agosto,36,miércoles,18,37,4,0,0,11,7,26,6,11,32,36,45,2020,55,1867,73,109,68,25,63,19,68,30,64
01/09/2021,Agosto,36,miércoles,19,73,5,0,0,17,8,56,7,13,33,45,53,1933,54,1802,72,96,68,23,65,12,64,36,59
01/09/2021,Agosto,36,miércoles,20,74,6,2,5,18,6,54,7,3,35,19,49,1334,51,1264,64,54,67,8,68,8,54,23,53
01/09/2021,Agosto,36,miércoles,21,51,6,1,5,15,5,35,9,2,30,13,45,775,47,740,62,28,63,3,65,4,43,21,49
01/09/2021,Agosto,36,miércoles,22,51,5,1,5,12,5,38,5,2,35,9,47,547,37,532,63,13,60,0,0,2,60,12,52
01/09/2021,Agosto,36,miércoles,23,1,2,0,0,0,0,1,5,0,0,0,0,32,22,31,64,1,45,0,0,0,0,0,0
02/09/2021,Agosto,36,jueves,5,7,4,0,0,0,0,7,11,2,25,3,35,67,32,63,43,3,42,1,75,0,0,7,51
02/09/2021,Agosto,36,jueves,6,65,10,0,0,4,15,61,14,13,36,5,47,292,48,271,62,13,64,4,58,4,58,15,52
02/09/2021,Agosto,36,jueves,7,126,5,0,0,16,6,110,9,59,35,14,49,1733,47,1664,62,51,67,10,62,8,46,40,49
02/09/2021,Agosto,36,jueves,8,88,7,4,8,26,6,58,7,25,35,25,56,1772,53,1615,71,97,68,30,67,30,59,37,51
02/09/2021,Agosto,36,jueves,9,40,4,0,0,8,6,32,6,22,35,20,55,1492,55,1298,75,129,70,23,74,42,58,32,62
02/09/2021,Agosto,36,jueves,10,38,4,0,0,11,6,27,5,4,30,24,49,1622,48,1466,69,98,61,22,63,36,49,29,63
02/09/2021,Agosto,36,jueves,11,42,6,1,5,7,5,34,8,3,28,24,40,2082,51,1907,67,109,65,24,63,42,58,22,60
02/09/2021,Agosto,36,jueves,12,40,5,0,0,13,8,27,8,4,30,62,67,2840,52,2482,75,211,65,55,66,92,56,37,60
02/09/2021,Agosto,36,jueves,13,65,5,0,0,16,6,49,7,7,48,111,57,3240,56,2868,78,227,70,54,73,91,60,34,67
02/09/2021,Agosto,36,jueves,14,127,6,0,0,4,10,123,7,11,24,105,51,3634,51,3291,74,212,66,52,64,79,49,36,64
02/09/2021,Agosto,36,jueves,15,86,8,0,0,10,7,76,16,4,25,122,46,3342,49,2926,71,264,61,86,62,66,52,50,61
02/09/2021,Agosto,36,jueves,16,63,5,0,0,21,7,42,8,26,30,86,55,3680,51,3289,72,222,68,64,59,105,58,64,52
02/09/2021,Agosto,36,jueves,17,49,7,1,5,10,6,38,11,24,25,79,48,3701,54,3292,76,254,69,100,69,55,56,55,56
02/09/2021,Agosto,36,jueves,18,105,6,6,5,40,6,59,8,22,26,109,45,4211,54,3873,75,257,68,42,67,39,59,64,65
02/09/2021,Agosto,36,jueves,19,143,7,1,5,43,7,99,8,126,19,158,56,3886,53,3638,73,173,69,52,63,23,62,56,62
02/09/2021,Agosto,36,jueves,20,171,6,0,0,42,6,129,11,54,15,23,50,2737,45,2596,62,101,64,21,55,19,44,57,53
02/09/2021,Agosto,36,jueves,21,73,7,3,5,17,5,53,11,6,55,18,50,1659,51,1594,63,45,63,10,71,10,57,41,53
02/09/2021,Agosto,36,jueves,22,58,6,3,5,23,7,32,6,1,55,7,44,602,52,574,67,22,68,2,65,4,58,12,53
02/09/2021,Agosto,36,jueves,23,1,2,0,0,0,0,1,5,0,0,0,0,29,26,28,63,1,65,0,0,0,0,1,65
03/09/2021,Agosto,36,viernes,5,19,9,1,5,3,8,15,14,1,45,8,35,60,27,59,49,1,85,0,0,0,0,8,46
03/09/2021,Agosto,36,viernes,6,51,7,0,0,10,8,41,13,16,32,7,31,255,40,237,60,13,54,1,45,4,43,13,53
03/09/2021,Agosto,36,viernes,7,119,7,1,5,18,8,100,7,34,33,9,41,1751,48,1666,61,57,64,9,66,19,51,39,49
03/09/2021,Agosto,36,viernes,8,70,9,1,15,25,7,44,7,39,36,20,59,1547,55,1393,73,106,71,22,67,26,65,43,58
03/09/2021,Agosto,36,viernes,9,28,5,0,0,6,7,22,8,13,35,26,52,1554,56,1340,78,144,71,23,70,47,60,32,64
03/09/2021,Agosto,36,viernes,10,15,5,0,0,6,7,9,8,3,25,20,49,1787,50,1585,69,120,64,32,64,50,52,25,67
03/09/2021,Agosto,36,viernes,11,40,5,0,0,15,8,25,7,4,18,25,42,2210,51,1984,69,132,65,48,62,46,57,24,57
03/09/2021,Agosto,36,viernes,12,15,5,0,0,4,8,11,7,5,39,42,69,1591,53,1392,74,119,66,36,66,44,58,23,56
03/09/2021,Agosto,36,viernes,13,35,7,1,5,10,6,24,9,5,25,69,55,1921,54,1690,72,139,64,37,68,55,65,18,62
03/09/2021,Agosto,36,viernes,14,42,6,1,5,14,6,27,8,6,25,58,46,2018,52,1839,72,111,67,25,69,43,52,22,65
03/09/2021,Agosto,36,viernes,15,37,4,0,0,12,6,25,7,3,35,68,54,1612,55,1401,76,131,68,48,71,32,61,18,56
03/09/2021,Agosto,36,viernes,16,45,6,1,5,23,6,21,6,4,28,64,58,1786,54,1568,76,143,68,39,67,36,58,30,62
03/09/2021,Agosto,36,viernes,17,43,10,1,15,16,6,26,9,5,21,48,46,1816,55,1613,74,142,68,32,72,29,62,30,60
